Date,Open,High,Low,Close,Adj Close,Volume
2021-08-12,309.299988,311.049988,305.799988,306.950012,299.225647,51710456
2021-08-13,306.299988,308.500000,303.886993,305.350006,297.665894,80590108
2021-08-16,300.799988,301.299988,295.350006,298.000000,290.500854,72501819
2021-08-17,294.649994,304.600006,292.549988,302.450012,294.838898,36927308
2021-08-18,300.950012,303.350006,299.100006,302.649994,295.033813,31215425
2021-08-19,290.549988,294.250000,286.700012,287.750000,280.508789,72940536
2021-08-20,287.649994,289.350006,286.100006,287.850006,280.606262,39110800
2021-08-23,292.000000,297.399994,291.000000,295.000000,287.576355,42383976
2021-08-24,297.049988,300.250000,295.799988,298.850006,291.329468,32580211
2021-08-25,299.000000,299.799988,296.600006,298.350006,290.842041,20469164
2021-08-26,296.649994,299.549988,295.549988,296.549988,289.087311,24901687
2021-08-27,296.500000,303.299988,296.200012,302.500000,294.887634,25936073
2021-08-31,299.100006,302.399994,296.850006,296.950012,289.477295,75469744
2021-09-01,298.100006,300.950012,294.250000,294.250000,286.845215,32877687
2021-09-02,293.750000,301.700012,292.549988,299.899994,292.353027,41292118
2021-09-03,299.600006,301.950012,296.600006,296.600006,289.136078,35754065
2021-09-06,298.700012,301.200012,296.950989,298.450012,290.939545,16758821
2021-09-07,298.049988,301.649994,296.850006,298.399994,290.890778,24785686
2021-09-08,297.450012,303.250000,294.750000,298.250000,290.744568,44406666
2021-09-09,293.399994,295.799988,291.299988,294.700012,287.283905,48860637
2021-09-10,296.399994,298.799988,294.549988,295.649994,288.209991,34101685
2021-09-13,297.101013,303.149994,296.937988,302.299988,294.692627,50617176
2021-09-14,301.950012,305.299988,299.358002,300.000000,292.450500,46189094
2021-09-15,299.950012,311.250000,299.299988,309.250000,301.467743,71019810
2021-09-16,310.399994,313.600006,305.700012,305.950012,298.250824,81654031
2021-09-17,308.500000,309.549988,302.750000,304.649994,296.983490,98600571
2021-09-20,301.000000,306.149994,299.700012,303.700012,296.057434,50856932
2021-09-21,305.299988,313.299988,305.250000,308.799988,301.029053,50626001
2021-09-22,313.250000,319.700012,312.459015,316.750000,308.779022,51097066
2021-09-23,318.399994,319.299988,312.350006,317.750000,309.753845,31378887
2021-09-24,318.000000,321.200012,315.299988,320.200012,312.142212,39785130
2021-09-27,null,null,null,null,null,null
2021-09-28,332.250000,343.500000,332.049988,336.600006,328.129486,82346561
2021-09-29,334.200012,338.750000,328.899994,338.299988,329.786682,54608329
2021-09-30,337.850006,342.292999,334.850006,340.299988,331.736359,60020400
2021-10-01,335.649994,341.299988,334.100006,337.950012,329.445526,58623676
2021-10-04,338.950012,347.799988,337.299988,344.450012,335.781952,48266571
2021-10-05,344.850006,354.519989,343.350006,350.649994,341.825928,73082543
2021-10-06,350.149994,350.399994,340.661011,341.549988,332.954895,72011909
2021-10-07,344.399994,347.399994,338.299988,344.799988,336.123108,54104479
2021-10-08,348.149994,354.950012,346.600006,353.549988,344.652924,51878353
2021-10-11,355.450012,361.649994,354.000000,360.299988,351.233063,39709454
2021-10-12,356.600006,359.549988,353.149994,358.200012,349.185913,58381512
2021-10-13,355.299988,358.000000,349.649994,354.950012,346.017700,70908431
2021-10-14,360.000000,361.100006,355.950012,357.700012,348.698517,49581753
2021-10-15,361.950012,365.200012,360.600006,363.600006,354.450012,35439104
2021-10-18,365.000000,366.399994,361.000000,361.450012,352.354156,39953467
2021-10-19,361.450012,364.440002,359.549988,361.950012,352.841553,64669036
2021-10-20,360.350006,365.915985,359.200012,363.100006,353.962616,34756900
2021-10-21,361.200012,363.287994,355.700012,356.200012,347.236237,38745935
2021-10-22,354.899994,358.799988,352.000000,355.000000,346.066437,27345718
2021-10-25,358.549988,363.100006,357.503998,360.649994,351.574280,26259746
2021-10-26,360.600006,362.950012,356.549988,359.200012,350.160767,30731421
2021-10-27,358.799988,361.750000,354.350006,357.600006,348.601013,31054647
2021-10-28,353.500000,356.049988,349.200012,352.049988,343.190674,31937639
2021-10-29,352.200012,355.299988,349.210999,350.200012,341.387238,51773323
2021-11-01,351.100006,358.500000,349.210999,357.000000,348.016113,35798802
2021-11-02,357.000000,358.850006,341.899994,344.950012,336.269379,86162288
2021-11-03,339.549988,342.950012,334.000000,334.850006,326.423523,83459281
2021-11-04,334.850006,342.850006,333.839996,339.500000,330.956512,105959776
2021-11-05,337.549988,346.700012,336.200012,345.399994,336.708008,38450352
2021-11-08,345.649994,350.649994,344.250000,345.250000,336.561829,36700886
2021-11-09,344.600006,348.250000,341.799988,344.450012,335.781952,33226420
2021-11-10,346.000000,353.420990,345.350006,347.799988,339.047638,77184530
2021-11-11,342.600006,347.299988,339.799988,345.149994,340.482452,54009703
2021-11-12,342.600006,344.200012,340.250000,340.899994,336.289917,72994977
2021-11-15,339.500000,345.899994,336.700012,341.549988,336.931122,38450672
2021-11-16,343.299988,350.600006,342.549988,344.549988,339.890564,79506785
2021-11-17,343.250000,345.850006,340.899994,342.000000,337.375061,50057127
2021-11-18,335.250000,338.446991,333.567993,336.450012,331.900116,33627717
2021-11-19,341.799988,342.649994,323.399994,326.549988,322.133972,93905289
2021-11-22,327.000000,334.899994,324.200012,334.399994,329.877838,51379697
2021-11-23,330.100006,342.399994,330.049988,339.399994,334.810211,50332934
2021-11-24,342.000000,346.899994,340.500000,344.500000,339.841248,47066212
2021-11-25,344.750000,345.850006,342.549988,344.750000,340.087860,39639265
2021-11-26,319.000000,328.100006,310.531006,317.649994,313.354340,106509613
2021-11-29,326.000000,334.000000,318.799988,327.700012,323.268463,77994066
2021-11-30,320.299988,329.100006,317.649994,325.450012,321.048889,98727251
2021-12-01,null,null,null,null,null,null
2021-12-02,327.100006,338.303009,326.239990,336.600006,332.048096,76610491
2021-12-03,345.000000,346.368011,340.799988,340.850006,336.240631,53379455
2021-12-06,344.000000,350.149994,343.200012,346.500000,341.814209,43105316
2021-12-07,349.049988,352.029999,347.750000,350.899994,346.154694,43238986
2021-12-08,348.600006,351.100006,344.100006,348.700012,343.984467,52399146
2021-12-09,347.350006,348.399994,340.200012,343.549988,338.904083,65304586
2021-12-10,342.000000,347.149994,341.149994,342.600006,337.966949,44281078
2021-12-13,345.250000,345.299988,335.000000,335.000000,330.469727,39065742
2021-12-14,337.350006,339.700012,333.000000,337.649994,333.083893,45420398
2021-12-15,334.049988,336.299988,329.100006,330.899994,326.425171,55703450
2021-12-16,335.750000,339.799988,335.100006,338.950012,334.366302,67205372
2021-12-17,335.149994,338.399994,330.899994,333.750000,329.236633,138032247
2021-12-20,321.600006,327.299988,319.950012,323.299988,318.927917,81696810
2021-12-21,326.000000,332.350006,324.476013,331.750000,327.263672,35667539
2021-12-22,331.950012,334.950012,329.200012,334.700012,330.173798,37755442
2021-12-23,337.399994,341.850006,336.350006,337.950012,333.379852,30092509
2021-12-24,336.700012,341.049988,336.149994,337.850006,333.281189,9597346
2021-12-29,337.049988,342.450012,333.850006,336.000000,331.456207,41545288
2021-12-30,334.899994,336.808014,332.250000,333.000000,328.496765,19793695
2021-12-31,330.000000,332.450012,329.899994,330.500000,326.030579,10633768
2022-01-04,339.799988,352.399994,339.149994,351.000000,346.253357,57430776
2022-01-05,353.000000,358.299988,351.298004,354.799988,350.001953,48899585
2022-01-06,348.750000,358.750000,345.850006,355.149994,350.347229,57860437
2022-01-07,359.899994,362.549988,356.450012,362.549988,357.647156,51426584
2022-01-10,364.500000,369.299988,361.782013,363.049988,358.140381,74320649
2022-01-11,null,null,null,null,null,null
2022-01-12,373.250000,382.850006,369.600006,381.450012,376.291565,139200949
2022-01-13,379.350006,383.899994,378.649994,383.899994,378.708435,60031350
2022-01-14,384.000000,391.085999,383.419006,388.700012,383.443542,70163258
2022-01-17,391.950012,395.627991,389.399994,393.750000,388.425232,60591123
2022-01-18,395.500000,400.200012,393.600006,395.750000,390.398193,74852832
2022-01-19,397.100006,400.549988,388.700012,394.100006,388.770508,60553500
2022-01-20,392.000000,394.899994,384.062012,389.149994,383.887421,43887033
2022-01-21,384.799988,386.549988,376.399994,382.250000,377.080750,68009741
2022-01-24,382.100006,383.649994,360.000000,364.100006,359.176208,67979261
2022-01-25,370.399994,379.950012,366.350006,379.649994,374.515900,55892544
2022-01-26,385.000000,397.200012,384.799988,394.100006,388.770508,53943299
2022-01-27,388.299988,400.559998,385.299988,392.500000,387.192139,104731641
2022-01-28,397.899994,397.899994,383.350006,385.450012,380.237488,146985725
2022-01-31,388.649994,389.266998,382.149994,382.799988,377.623291,50951787
2022-02-01,383.149994,394.000000,383.049988,393.299988,387.981293,65719741
2022-02-02,395.000000,395.348999,389.000000,389.549988,384.282013,47610113
2022-02-03,393.200012,394.600006,389.000000,392.399994,387.093475,55250427
2022-02-04,397.149994,409.250000,397.049988,405.899994,400.410919,73990562
2022-02-07,406.049988,409.450012,398.000000,408.649994,403.123718,65339642
2022-02-08,410.000000,418.000000,398.350006,399.000000,393.604248,112333300
2022-02-09,401.850006,414.950012,395.399994,410.299988,404.751404,72690506
2022-02-10,406.399994,414.399994,405.549988,410.700012,405.146027,59632180
2022-02-11,406.750000,419.149994,405.484009,417.200012,411.558136,79062950
2022-02-14,414.049988,417.149994,398.190002,400.649994,395.231903,77689204
2022-02-15,400.350006,405.700012,389.250000,397.350006,391.976563,83837943
2022-02-16,398.049988,405.750000,395.737000,403.750000,398.290009,126156554
2022-02-17,400.649994,402.200012,392.450012,397.899994,397.899994,70519486
2022-02-18,396.399994,400.287994,390.799988,391.399994,391.399994,54052070
2022-02-21,389.000000,393.500000,383.592010,388.399994,388.399994,60707310
2022-02-22,389.100006,396.299988,382.549988,386.500000,386.500000,63257007
2022-02-23,383.850006,389.299988,380.250000,382.899994,382.899994,42269953
2022-02-24,372.600006,378.149994,360.899994,365.350006,365.350006,133425410
2022-02-25,365.000000,379.399994,364.506012,378.500000,378.500000,91620798
2022-02-28,352.200012,365.549988,349.850006,363.549988,363.549988,219782031
2022-03-01,368.049988,369.600006,354.399994,357.100006,357.100006,78717225
2022-03-02,362.799988,379.049988,360.863007,374.399994,374.399994,73748792
2022-03-03,377.700012,385.600006,358.450012,358.450012,358.450012,85445300
2022-03-04,355.000000,356.399994,341.600006,348.149994,348.149994,79610876
2022-03-07,353.000000,363.899994,350.947998,361.500000,361.500000,149892296
2022-03-08,361.600006,383.076996,359.200012,380.000000,380.000000,87217840
2022-03-09,383.450012,384.600006,365.049988,371.549988,371.549988,68459736
2022-03-10,369.000000,373.100006,3.197600,366.200012,366.200012,64908238
